raw_name;cleaned_name
Ben Gurion University of the Negev - Guilford Glazer Faculty of Business and Management;bengurionuniversityofthenegevguilfordglazerfacultyofbusinessmanagement
RAND Corporation - Labor and Population;randcorporationlaborpopulation
The Saigon International University;thesaigoninternationaluniversity
Fudan University - Department of Environmental Science and Engineering;fudanuniversitydepartmentofenvironmentalscienceengineering
Florida State University - Department of Risk Management/Insurance, Real Estate and Business Law;floridastateuniversitydepartmentofriskmanagementinsurancerealestatebusinesslaw
Lebanese French University - College of Business Adminstration and Economics;lebanesefrenchuniversitycollegeofbusinessadminstrationeconomics
California Institute of Technology (Caltech) - Department of Humanities and Social Sciences;californiainstituteoftechnologycaltechdepartmentofhumanitiessocialsciences
Youngstown State University - Lariccia School of Accounting and Finance;youngstownstateuniversitylaricciaschoolofaccountingfinance
Hamad Bin Khalifa University;hamadbinkhalifauniversity
Centre for Economic Policy Research (CEPR), INSEAD - Economics and Political Sciences;centreforeconomicpolicyresearchceprinseadeconomicspoliticalsciences
Hong Kong University of Science & Technology (HKUST) - Department of Civil Engineering;hongkonguniversityofsciencetechnologyhkustdepartmentofcivilengineering
Payam Noor University - Department of Geography and Urban Planning;payamnooruniversitydepartmentofgeographyurbanplanning
Italian Regulatory Authority for Energy, Networks and Environment ʊRERA);italianregulatoryauthorityforenergynetworksenvironmentrera
Head, Department of Management Studies, Sri Venkateswara University, Tirupati, India;headdepartmentofmanagementstudiessrivenkateswarauniversitytirupatiindia
Plekhanov Russian University of Economics - Department of hospitality industry, tourism and sports;plekhanovrussianuniversityofeconomicsdepartmentofhospitalityindustrytourismsports
Max Planck Institute for Intellectual Property and Competition Law;maxplanckinstituteforintellectualpropertycompetitionlaw
University of Haifa;universityofhaifa
O.P. Jindal Global University - Jindal School of Government and Public Policy;opjindalglobaluniversityjindalschoolofgovernmentpublicpolicy
Department of Sociology and Anthropology;departmentofsociologyanthropology
King Abdullah University of Science and Technology (KAUST) - Department of Computer, Electrical and Mathematical Sciences & Engineering;kingabdullahuniversityofsciencetechnologykaustdepartmentofcomputerelectricalmathematicalsciencesengineering
Sickle Cell, De Montfort University;sicklecelldemontfortuniversity
Central University of Finance and Economics (CUFE) - China Center for Human Capital and Labor Market Research;centraluniversityoffinanceeconomicscufechinacenterforhumancapitallabormarketresearch
Seeburg Castle University;seeburgcastleuniversity
Assistant Professor, Institute of Engineering and Technology, Dr. R.L.A. University Ayodhya, U.P. India;assistantprofessorinstituteofengineeringtechnologydrrlauniversityayodhyaupindia
University of Cassino and Southern Lazio - Department of Ecoconomics and Law;universityofcassinosouthernlaziodepartmentofecoconomicslaw
South China Normal University;southchinanormaluniversity
COMMUNITY HEALTH SCHOOL OF SOCIAL SCIENCES JAWAHARLAL NEHRU UNIVERSITY NEW DELHI, INDIA and affiliation not provided to SSRN;communityhealthschoolofsocialsciencesjawaharlalnehruuniversitynewdelhiindiaaffiliationnotprovidedtossrn
National Institute of Statistics and Economic Studies (INSEE), Center for Research in Economics and Statistics (CREST), Students;nationalinstituteofstatisticseconomicstudiesinseecenterforresearchineconomicsstatisticscreststudents
The Wharton School, University of Pennsylvania - Health Care Management;thewhartonschooluniversityofpennsylvaniahealthcaremanagement
M S Ramaiah College of Arts, Science and Commerce;msramaiahcollegeofartssciencecommerce
Research and Development Institute, Ramkhamheang University;researchdevelopmentinstituteramkhamheanguniversity
School of Economics, Xiamen University;schoolofeconomicsxiamenuniversity
International Monetary Fund (IMF) - Monetary and Financial Systems Department;internationalmonetaryfundimfmonetaryfinancialsystemsdepartment
ESSEC Business School - Department of Accounting and Management Control, ESSEC Business School;essecbusinessschooldepartmentofaccountingmanagementcontrolessecbusinessschool
Gottfried Wilhelm Leibniz Universität Hannover;gottfriedwilhelmleibnizuniversitthannover
Riphah International University, Ca Foscari University of Venice - Department of Management;riphahinternationaluniversitycafoscariuniversityofvenicedepartmentofmanagement
RPM Risk and Portfolio Management AB;rpmriskportfoliomanagementab
Islamic Azad University, Najafabad branch, Isfahan - Faculty of Computer Engineering;islamicazaduniversitynajafabadbranchisfahanfacultyofcomputerengineering
New York University (NYU) - Guarini Center on Environmental and Land Use Law;newyorkuniversitynyuguarinicenteronenvironmentallanduselaw
Center for Humans and Machines / Max Planck Institute for Human Development;centerforhumansmachinesmaxplanckinstituteforhumandevelopment
The University of Illinois at Urbana-Champaign;theuniversityofillinoisaturbanachampaign
Johns Hopkins University - Institute for Applied Economics, Global Health, and Study of Business Enterprise;johnshopkinsuniversityinstituteforappliedeconomicsglobalhealthstudyofbusinessenterprise
Ph.D., Research Scholar, Dept. of Corporate Secretaryship, School of Management, Alagappa University, Karaikudi. Tamil Nadu, India;phdresearchscholardeptofcorporatesecretaryshipschoolofmanagementalagappauniversitykaraikuditamilnaduindia
Obafemi Awolowo University - Department of Management and Accounting;obafemiawolowouniversitydepartmentofmanagementaccounting
Kun Shan University of Technology - Department of Accounting Information;kunshanuniversityoftechnologydepartmentofaccountinginformation
Harvard Business School - Accounting and Control;harvardbusinessschoolaccountingcontrol
Rotman School of Management, University of Toronto at Mississauga - Department of Management;rotmanschoolofmanagementuniversityoftorontoatmississaugadepartmentofmanagement
Associate Professor, Department of Civil Engineering, Institute of Road and Transport Technology Erode-Tamilnadu;associateprofessordepartmentofcivilengineeringinstituteofroadtransporttechnologyerodetamilnadu
Luiss Guido Carli University - Department of Business and Management;luissguidocarliuniversitydepartmentofbusinessmanagement
Kherson State Agrarian University - Department of Ecology and Sustainable Development;khersonstateagrarianuniversitydepartmentofecologysustainabledevelopment
University of Michigan at Ann Arbor - Department of Economics;universityofmichiganatannarbordepartmentofeconomics
Tufts University - Friedman School of Nutrition Science and Policy;tuftsuniversityfriedmanschoolofnutritionsciencepolicy
Rangsit University;rangsituniversity
Africa Rice Center (WARDA);africaricecenterwarda
Kamal Institute of Higher Education and Advance Technology;kamalinstituteofhighereducationadvancetechnology
China Ministry of Agriculture and Rural Affairs;chinaministryofagricultureruralaffairs
University of Liverpool - Institute of Financial and Actuarial Mathematics;universityofliverpoolinstituteoffinancialactuarialmathematics
National Research Institute - Institute of Agricultural and Food Economics - National Research Institute (IAFE-NRI) - Institute of Agricultural and Food Economics - National Research Institute;nationalresearchinstituteinstituteofagriculturalfoodeconomicsnationalresearchinstituteiafenriinstituteofagriculturalfoodeconomicsnationalresearchinstitute
College of Agricultural Sciences, Department of Agricultural Economics and Rural Sociology;collegeofagriculturalsciencesdepartmentofagriculturaleconomicsruralsociology
Wageningen University;wageningenuniversity
Government of India - National Institute of Science Education and Research (NISER);governmentofindianationalinstituteofscienceeducationresearchniser
University of Innsbruck - Department of Accounting, Auditing and Taxation;universityofinnsbruckdepartmentofaccountingauditingtaxation
University of Ioannina - Department of Economics;universityofioanninadepartmentofeconomics
University of Virginia - Frank Batten School of Leadership and Public Policy;universityofvirginiafrankbattenschoolofleadershippublicpolicy
Department of Financial Management, University of Pretoria, Department of Accounting and Financial Management,Newcastle Business School, Northumbria University;departmentoffinancialmanagementuniversityofpretoriadepartmentofaccountingfinancialmanagementnewcastlebusinessschoolnorthumbriauniversity
University of Lyon 2 - Groupe d'Analyse et de Théorie Economique (GATE);universityoflyon2groupedanalyseetdethorieeconomiquegate
University of Western Australia Law School;universityofwesternaustralialawschool
National School of Political Science and Public Administration (NSPSPA), Students;nationalschoolofpoliticalsciencepublicadministrationnspspastudents
National University of Political Studies and Public Administration (NSPSPA);nationaluniversityofpoliticalstudiespublicadministrationnspspa
Assumption University, Bangkok, Thailand;assumptionuniversitybangkokthailand
Institute of Soil Science and Plant Cultivation State Research Institute;instituteofsoilscienceplantcultivationstateresearchinstitute
Victoria University of Wellington - Te Herenga Waka - School of Economics and Finance;victoriauniversityofwellingtonteherengawakaschoolofeconomicsfinance
Administration, Institute of Legal Sciences;administrationinstituteoflegalsciences
University College Cork - Cork University Business School;universitycollegecorkcorkuniversitybusinessschool
Modeling Dept. (QM&MD) and Independent;modelingdeptqmmdindependent
Department of banking and finance, university of Benin, EDO state, Nigeria;departmentofbankingfinanceuniversityofbeninedostatenigeria
Australian National Centre for Ocean Resources and Security (ANCORS);australiannationalcentreforoceanresourcessecurityancors
Hong Kong University of Science and Technology (Guangzhou);hongkonguniversityofsciencetechnologyguangzhou
Department of Sociology, Environmental and Business Economics;departmentofsociologyenvironmentalbusinesseconomics
Harvard University, Berkman Klein Centre for Internet and Society;harvarduniversityberkmankleincentreforinternetsociety
Universita di Milano Bicocca - Department of Mathematics and Applications;universitadimilanobicoccadepartmentofmathematicsapplications
Jain College of Engineering and Research, Belagavi;jaincollegeofengineeringresearchbelagavi
