raw_name;cleaned_name;ror_name;ror_link;country;ror_status
Stoliarchuk RD;stoliarchukrd;;;Canada;
Calctopia;calctopia;;;;
CERGE-EI;cergeei;Center for Economic Research and Graduate Education – Economics Institute;https://ror.org/0362ttz08;Czechia;matched
Idependent researcher;idependentresearcher;;;;
ITAM;itam;Instituto Tecnológico Autónomo de México;https://ror.org/029md1766;Mexico;matched
Google;google;;;;
CBFS;cbfs;;;Oman;
PwC;pwc;;;Germany;
ING;ing;;;Japan;
Gallup;gallup;;;Wahsington;
UKSW;uksw;Cardinal Stefan Wyszynski University in Warsaw;https://ror.org/05sdyjv16;Poland;matched
Amazon;amazon;Amazon (United States);https://ror.org/04mv4n011;United States;matched
SIBM-B;sibmb;;;INDIA;
UNED;uned;Universidad Nacional de Educación a Distancia;https://ror.org/02msb5n36;Spain;matched
https://julienpascal.github.io/;httpsjulienpascalgithubio;Central Bank of Luxembourg;https://ror.org/055e8bt13;Luxembourg;matched
Kiitot;kiitot;;;Finland;
kiep - kiep;kiepkiep;Korea Institute for International Economic Policy;https://ror.org/04vtz2g46;South Korea;matched
CCRED;ccred;;;Africa;
UNCTAD;unctad;;;Switzerland;
AnswersToGo;answerstogo;;;United states;
ExtractAlpha;extractalpha;;;Hong-Kong;
SimSim.Run;simsimrun;;;;
Afronomicslaw;afronomicslaw;;;Canada;
Citibank;citibank;Citigroup;https://ror.org/032xgdx47;United States;matched
AXA-IM;axaim;AXA (France);https://ror.org/013z4qk72;France;matched
Self-employed;selfemployed;;;Iran;
IBS-Hyderabad;ibshyderabad;;;India;
ISIM;isim;;;India;
diffent.com;diffentcom;;;;
Consultant;consultant;;;Indes;
financeideas.org;financeideasorg;;;Bangladesh;
Khatib & Alami;khatibalami;;;Saudi Arabia;
МГИМО;;Moscow State Institute of International Relations;https://ror.org/04zn7jb34;Russia;matched
UCLouvain - LFIN/LIDAM;uclouvainlfinlidam;UCLouvain;https://ror.org/02495e989;Belgium;matched
UDM;udm;Universidade Técnica de Moçambique;https://ror.org/041f1nz98;Mozambique;matched
Microfoundations;microfoundations;;;United States;
Vogl-Datascience;vogldatascience;;;Allemagne;
FixedPoint IO;fixedpointio;;;England and Wales;
CEIBS;ceibs;China Europe International Business School;https://ror.org/00c3bg218;China;matched
ISCTE-IUL;iscteiul;Iscte Ð Instituto Universitrio de Lisboa;https://ror.org/014837179;Portugal;matched
GNLU;gnlu;Gujarat National Law University;https://ror.org/00q6pka22;India;matched
ICAR;icar;Central Institute of Fisheries Technology;https://ror.org/04cbweh98;India;matched
BSMRAU;bsmrau;Gazipur Agricultural University;https://ror.org/04tgrx733;Bangladesh;matched
LMAC;lmac;Laboratoire de mathématiques appliquées de Compiègne;https://ror.org/049z3x013;France;matched
Masud Alam;masudalam;;;Bangladesh;
Kallarackal Kadavil;kallarackalkadavil;;;India;
LISER;liser;Luxembourg Institute of Socio-Economic Research;https://ror.org/040jf9322;Luxembourg;matched
FASEG;faseg;;;Togo;
NBER;nber;National Bureau of Economic Research;https://ror.org/04grmx538;United States;matched
Opyn;opyn;;;United-States;
Tellusant;tellusant;;;United-States;
IMD;imd;International Institute for Management Development;https://ror.org/04mv5gg87;Switzerland;matched
ChainArgos;chainargos;;;Singapore;
no affiliation;noaffiliation;;;??;
MTSU;mtsu;Middle Tennessee State University;https://ror.org/02n1hzn07;United States;matched
UCSB;ucsb;University of California, Santa Barbara;https://ror.org/02t274463;United States;matched
CESifo;cesifo;;;germany;
Emeritus;emeritus;;;Turkey;
FDIC;fdic;Federal Deposit Insurance Corporation;https://ror.org/01ytw4e80;United States;matched
EBAPE/FGV;ebapefgv;Escola de Administração de Empresas de São Paulo;https://ror.org/02c0rrp38;Brazil;matched
UCA;uca;University of Central Asia;https://ror.org/04rrs4x54;Kyrgyzstan;matched
GMO;gmo;;;United-States;
PyrrhicPress.org;pyrrhicpressorg;;;United-States;
HTNET;htnet;;;Italy;
THEMA;thema;Théorie Économique, Modélisation et Applications;https://ror.org/00vctdx48;France;matched
ArtMetrica;artmetrica;;;United Kingdom;
Mayas Publication;mayaspublication;;;Inida;
ESG-UQAM;esguqam;Universit du Qubec  Montral;https://ror.org/002rjbv21;Canada;matched
PETRAN;petran;;;Brazil;
IoBM;iobm;Institute of Business Management;https://ror.org/048w4c951;Pakistan;matched
ATAF;ataf;ATAF (Italy);https://ror.org/007jb8237;Italy;matched
ACTAG;actag;;;Nigeria;
Trilegal;trilegal;;;India;
MTCS;mtcs;;;Phillipines;
Fintelligence CCT;fintelligencecct;;;Frrance;
LLB, BL, ACIArb;llbblaciarb;;;;
Samsul Alam;samsulalam;;;;
FV OpenRatings;fvopenratings;;;Hong Kong;
PUCPR;pucpr;Pontifícia Universidade Católica do Paraná;https://ror.org/02x1vjk79;Brazil;matched
ICBM-SBE;icbmsbe;;;India;
VDB LOI;vdbloi;;;Cambodia;
Cambrio;cambrio;;;United states;
Wharton;wharton;;;united states;
Sealance;sealance;;;united states;
NWOYE⢺rristers & Solicitors);nwoyerristerssolicitors;;;Nigeria;
Deepika Maheshwari;deepikamaheshwari;;;Inida;
LEDa-SDFi;ledasdfi;;;;
Euroacademia;euroacademia;;;Russia;
PortfolioNetworks.com;portfolionetworkscom;;;United States;
ProShares;proshares;;;United states;
FiCoBe;ficobe;;;Germany;
Confindustria;confindustria;;;Italia;
Lateetud;lateetud;;;United states;
USC;usc;University of Southern California;https://ror.org/03taz7m60;United States;matched
ceped;ceped;Centre Population et Développement;https://ror.org/002yg6s88;France;matched
WISE;wise;;;;
IDCNx , IDCNx;idcnxidcnx;;;United states;
PricewaterhouseCoopers;pricewaterhousecoopers;;;Germnay;
IMF;imf;International Monetary Fund;https://ror.org/05m4rmw09;United States;matched
CREATES;creates;;;Danemark;
Edgelab;edgelab;;;Switzerland;
Hashtag Web3;hashtagweb3;;;India;
Mountaintop Ghostwriting;mountaintopghostwriting;;;United states;
ADIA;adia;;;United Arab Emirates;
AllianceBernstein;alliancebernstein;;;United sates;
BGEZ;bgez;;;Netherlands;
CEILAT.;ceilat;;;Colombia;
HKUST(GZ);hkustgz;The Hong Kong University of Science and Technology (Guangzhou);https://ror.org/050h0vm43;China;matched
UCLA;ucla;University of California, Los Angeles;https://ror.org/046rm7j60;United States;matched
RMIT;rmit;RMIT University;https://ror.org/04ttjf776;Australia;matched
Prometeia;prometeia;Prometeia (Italy);https://ror.org/02jsytr13;Italy;matched
University;university;;;;
IGNOU;ignou;Indira Gandhi National Open University;https://ror.org/02fzfx471;India;matched
SFSCA RAS;sfscaras;;;Russia;
Softility;softility;;;United States;
MBMG IA;mbmgia;;;Thailand;
Hogan Lovells;hoganlovells;Hogan Lovells (United States);https://ror.org/04y2vsa64;United States;matched
PGIM-IAS;pgimias;;;United States;
UNCDF;uncdf;United Nations Capital Development Fund;https://ror.org/01ehdwj93;United States;matched
SOAS;soas;SOAS University of London;https://ror.org/04vrxay34;United Kingdom;matched
Bank;bank;;;;
Inderst Advisory;inderstadvisory;;;United Kingdom;
UCEMA;ucema;Universidad del Centro de Estudios Macroeconmicos de Argentina;https://ror.org/017p13n71;Argentina;matched
FinPricing;finpricing;;;United States;
CEMFI;cemfi;Centro de Estudios Monetarios y Financieros;https://ror.org/035h6g182;Spain;matched
Freelancer;freelancer;Freelancer (Portugal);https://ror.org/059b1px42;Portugal;matched
Natixis;natixis;;;France;
NYU/Courant;nyucourant;;;United States;
NWEA;nwea;Northwest Evaluation Association;https://ror.org/042j4gm75;United States;matched
GNIMS;gnims;Guru Nanak Institute of Management Studies;https://ror.org/04kmgtr65;India;matched
Bloomberg L.P.;bloomberglp;;;;
Nimzowerkstatt OEG;nimzowerkstattoeg;;;Austria;
SciencesPo;sciencespo;Institut d'Etudes Politiques de Paris;https://ror.org/05fe7ax82;France;matched
Upwork;upwork;;;;
Top Tax;toptax;;;India;
MIT;mit;Massachusetts Institute of Technology;https://ror.org/042nb2s44;United States;matched
UPES Dehradun;upesdehradun;University of Petroleum and Energy Studies;https://ror.org/04q2jes40;India;matched
MVGR VIZIANAGARAM;mvgrvizianagaram;Maharaj Vijayaram Gajapathi Raj College of Engineering;https://ror.org/00hvk3c79;India;matched
CBO;cbo;Congressional Budget Office;https://ror.org/03trkbn45;United States;matched
DLA Piper;dlapiper;;;Netherlands;
Afiniti;afiniti;;;United States;
Muñoz Tamayo & Asociados;muoztamayoasociados;;;Colombia;
Orange;orange;Orange (France);https://ror.org/035j0tq82;France;matched
ETH;eth;;;Switzerland;
Alphablock;alphablock;;;Canada;
Banwo & Ighodalo;banwoighodalo;;;Nigeria;
CESD;cesd;Center for Responsible Travel;https://ror.org/04yvfxe52;United States;matched
Actuary ⣚V);actuaryv;;;Germany;
Retired;retired;AARP;https://ror.org/02hbfck57;united states;matched
Stoliarchuk RD;stoliarchukrd;;;Canada;
Calctopia;calctopia;;;;
CERGE-EI;cergeei;Center for Economic Research and Graduate Education – Economics Institute;https://ror.org/0362ttz08;Czechia;matched
Idependent researcher;idependentresearcher;;;;
ITAM;itam;Instituto Tecnológico Autónomo de México;https://ror.org/029md1766;Mexico;matched
Google;google;;;;
CBFS;cbfs;;;Oman;
PwC;pwc;;;Germany;
ING;ing;;;Japan;
Gallup;gallup;;;Wahsington;
UKSW;uksw;Cardinal Stefan Wyszynski University in Warsaw;https://ror.org/05sdyjv16;Poland;matched
Amazon;amazon;Amazon (United States);https://ror.org/04mv4n011;United States;matched
SIBM-B;sibmb;;;INDIA;
UNED;uned;Universidad Nacional de Educación a Distancia;https://ror.org/02msb5n36;Spain;matched
https://julienpascal.github.io/;httpsjulienpascalgithubio;Central Bank of Luxembourg;https://ror.org/055e8bt13;Luxembourg;matched
Kiitot;kiitot;;;Finland;
kiep - kiep;kiepkiep;Korea Institute for International Economic Policy;https://ror.org/04vtz2g46;South Korea;matched
CCRED;ccred;;;Africa;
UNCTAD;unctad;;;Switzerland;
AnswersToGo;answerstogo;;;United states;
ExtractAlpha;extractalpha;;;Hong-Kong;
SimSim.Run;simsimrun;;;;
Afronomicslaw;afronomicslaw;;;Canada;
Citibank;citibank;Citigroup;https://ror.org/032xgdx47;United States;matched
AXA-IM;axaim;AXA (France);https://ror.org/013z4qk72;France;matched
Self-employed;selfemployed;;;Iran;
IBS-Hyderabad;ibshyderabad;;;India;
ISIM;isim;;;India;
diffent.com;diffentcom;;;;
Consultant;consultant;;;Indes;
financeideas.org;financeideasorg;;;Bangladesh;
Khatib & Alami;khatibalami;;;Saudi Arabia;
МГИМО;;Moscow State Institute of International Relations;https://ror.org/04zn7jb34;Russia;matched
UCLouvain - LFIN/LIDAM;uclouvainlfinlidam;UCLouvain;https://ror.org/02495e989;Belgium;matched
UDM;udm;Universidade Técnica de Moçambique;https://ror.org/041f1nz98;Mozambique;matched
Microfoundations;microfoundations;;;United States;
Vogl-Datascience;vogldatascience;;;Allemagne;
FixedPoint IO;fixedpointio;;;England and Wales;
CEIBS;ceibs;China Europe International Business School;https://ror.org/00c3bg218;China;matched
ISCTE-IUL;iscteiul;Iscte Ð Instituto Universitrio de Lisboa;https://ror.org/014837179;Portugal;matched
GNLU;gnlu;Gujarat National Law University;https://ror.org/00q6pka22;India;matched
ICAR;icar;Central Institute of Fisheries Technology;https://ror.org/04cbweh98;India;matched
BSMRAU;bsmrau;Gazipur Agricultural University;https://ror.org/04tgrx733;Bangladesh;matched
LMAC;lmac;Laboratoire de mathématiques appliquées de Compiègne;https://ror.org/049z3x013;France;matched
Masud Alam;masudalam;;;Bangladesh;
Kallarackal Kadavil;kallarackalkadavil;;;India;
LISER;liser;Luxembourg Institute of Socio-Economic Research;https://ror.org/040jf9322;Luxembourg;matched
FASEG;faseg;;;Togo;
NBER;nber;National Bureau of Economic Research;https://ror.org/04grmx538;United States;matched
Opyn;opyn;;;United-States;
Tellusant;tellusant;;;United-States;
IMD;imd;International Institute for Management Development;https://ror.org/04mv5gg87;Switzerland;matched
ChainArgos;chainargos;;;Singapore;
no affiliation;noaffiliation;;;??;
MTSU;mtsu;Middle Tennessee State University;https://ror.org/02n1hzn07;United States;matched
UCSB;ucsb;University of California, Santa Barbara;https://ror.org/02t274463;United States;matched
CESifo;cesifo;;;germany;
Emeritus;emeritus;;;Turkey;
FDIC;fdic;Federal Deposit Insurance Corporation;https://ror.org/01ytw4e80;United States;matched
EBAPE/FGV;ebapefgv;Escola de Administração de Empresas de São Paulo;https://ror.org/02c0rrp38;Brazil;matched
UCA;uca;University of Central Asia;https://ror.org/04rrs4x54;Kyrgyzstan;matched
GMO;gmo;;;United-States;
PyrrhicPress.org;pyrrhicpressorg;;;United-States;
HTNET;htnet;;;Italy;
THEMA;thema;Théorie Économique, Modélisation et Applications;https://ror.org/00vctdx48;France;matched
ArtMetrica;artmetrica;;;United Kingdom;
Mayas Publication;mayaspublication;;;Inida;
ESG-UQAM;esguqam;Universit du Qubec  Montral;https://ror.org/002rjbv21;Canada;matched
PETRAN;petran;;;Brazil;
IoBM;iobm;Institute of Business Management;https://ror.org/048w4c951;Pakistan;matched
ATAF;ataf;ATAF (Italy);https://ror.org/007jb8237;Italy;matched
ACTAG;actag;;;Nigeria;
Trilegal;trilegal;;;India;
MTCS;mtcs;;;Phillipines;
Fintelligence CCT;fintelligencecct;;;Frrance;
LLB, BL, ACIArb;llbblaciarb;;;;
Samsul Alam;samsulalam;;;;
FV OpenRatings;fvopenratings;;;Hong Kong;
PUCPR;pucpr;Pontifícia Universidade Católica do Paraná;https://ror.org/02x1vjk79;Brazil;matched
ICBM-SBE;icbmsbe;;;India;
VDB LOI;vdbloi;;;Cambodia;
Cambrio;cambrio;;;United states;
Wharton;wharton;;;united states;
Sealance;sealance;;;united states;
NWOYE⢺rristers & Solicitors);nwoyerristerssolicitors;;;Nigeria;
Deepika Maheshwari;deepikamaheshwari;;;Inida;
LEDa-SDFi;ledasdfi;;;;
Euroacademia;euroacademia;;;Russia;
PortfolioNetworks.com;portfolionetworkscom;;;United States;
ProShares;proshares;;;United states;
FiCoBe;ficobe;;;Germany;
Confindustria;confindustria;;;Italia;
Lateetud;lateetud;;;United states;
USC;usc;University of Southern California;https://ror.org/03taz7m60;United States;matched
ceped;ceped;Centre Population et Développement;https://ror.org/002yg6s88;France;matched
WISE;wise;;;;
IDCNx , IDCNx;idcnxidcnx;;;United states;
PricewaterhouseCoopers;pricewaterhousecoopers;;;Germnay;
IMF;imf;International Monetary Fund;https://ror.org/05m4rmw09;United States;matched
CREATES;creates;;;Danemark;
Edgelab;edgelab;;;Switzerland;
Hashtag Web3;hashtagweb3;;;India;
Mountaintop Ghostwriting;mountaintopghostwriting;;;United states;
ADIA;adia;;;United Arab Emirates;
AllianceBernstein;alliancebernstein;;;United sates;
BGEZ;bgez;;;Netherlands;
CEILAT.;ceilat;;;Colombia;
HKUST(GZ);hkustgz;The Hong Kong University of Science and Technology (Guangzhou);https://ror.org/050h0vm43;China;matched
UCLA;ucla;University of California, Los Angeles;https://ror.org/046rm7j60;United States;matched
RMIT;rmit;RMIT University;https://ror.org/04ttjf776;Australia;"error: HTTPSConnectionPool(host='api.ror.org', port=443): Max retries exceeded with url: /v2/organizations/04ttjf776 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108f96e40>: Failed to resolve 'api.ror.org' ([Errno 8] nodename nor servname provided, or not known)""))"
Prometeia;prometeia;Prometeia (Italy);https://ror.org/02jsytr13;Italy;"error: HTTPSConnectionPool(host='api.ror.org', port=443): Max retries exceeded with url: /v2/organizations/02jsytr13 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x10908e5d0>: Failed to resolve 'api.ror.org' ([Errno 8] nodename nor servname provided, or not known)""))"
University;university;;;;
IGNOU;ignou;Indira Gandhi National Open University;https://ror.org/02fzfx471;India;"error: HTTPSConnectionPool(host='api.ror.org', port=443): Max retries exceeded with url: /v2/organizations/02fzfx471 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x10908de50>: Failed to resolve 'api.ror.org' ([Errno 8] nodename nor servname provided, or not known)""))"
SFSCA RAS;sfscaras;;;Russia;Russia
Softility;softility;;;United States;United States
MBMG IA;mbmgia;;;Thailand;Thailand
Hogan Lovells;hoganlovells;Hogan Lovells (United States);https://ror.org/04y2vsa64;United States;"error: HTTPSConnectionPool(host='api.ror.org', port=443): Max retries exceeded with url: /v2/organizations/04y2vsa64 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x10908df90>: Failed to resolve 'api.ror.org' ([Errno 8] nodename nor servname provided, or not known)""))"
PGIM-IAS;pgimias;;;United States;United States
UNCDF;uncdf;United Nations Capital Development Fund;https://ror.org/01ehdwj93;United States;"error: HTTPSConnectionPool(host='api.ror.org', port=443): Max retries exceeded with url: /v2/organizations/01ehdwj93 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x10908e710>: Failed to resolve 'api.ror.org' ([Errno 8] nodename nor servname provided, or not known)""))"
SOAS;soas;SOAS University of London;https://ror.org/04vrxay34;United Kingdom;"error: HTTPSConnectionPool(host='api.ror.org', port=443): Max retries exceeded with url: /v2/organizations/04vrxay34 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x10908d090>: Failed to resolve 'api.ror.org' ([Errno 8] nodename nor servname provided, or not known)""))"
